dataset,algo,train_frac,k,seed,train_acc,test_acc,train_mcc,test_mcc,train_frac_guessing,test_frac_guessing,train_frac_sure,test_frac_sure,train_acc_sure,test_acc_sure,train_mcc_sure,test_mcc_sure,runtime
yahoo-news,dst-pll,0.8,45,3,0.701757,0.358963,0.668887,0.273664,0.025975,0.069420,0.414662,0.009007,0.961197,1.000000,0.959168,1.000000,18.431271
yahoo-news,dst-pll,0.8,45,4,0.700604,0.358963,0.667068,0.268829,0.025755,0.066784,0.410049,0.007469,0.963573,1.000000,0.961699,1.000000,19.938951
yahoo-news,dst-pll,0.8,46,0,0.699434,0.354711,0.665427,0.265493,0.027459,0.107182,0.409468,0.009884,0.964726,0.977778,0.962945,0.939254,16.533762
yahoo-news,dst-pll,0.8,46,1,0.693668,0.363497,0.659459,0.276687,0.027843,0.105864,0.409523,0.009664,0.964597,0.977273,0.962765,0.928957,16.960486
yahoo-news,dst-pll,0.8,46,2,0.698682,0.360940,0.664802,0.270733,0.026798,0.096441,0.405491,0.007909,0.964789,1.000000,0.962949,1.000000,18.101254
yahoo-news,dst-pll,0.8,46,3,0.701098,0.351054,0.668264,0.266669,0.024602,0.101274,0.413509,0.008787,0.961753,1.000000,0.959756,1.000000,18.662532
yahoo-news,dst-pll,0.8,46,4,0.699671,0.347759,0.666060,0.257809,0.025096,0.101054,0.408951,0.007250,0.964281,1.000000,0.962443,1.000000,20.003912
yahoo-news,dst-pll,0.8,47,0,0.698281,0.344828,0.664131,0.257147,0.025262,0.144740,0.408260,0.009884,0.965295,0.977778,0.963543,0.939254,16.654761
yahoo-news,dst-pll,0.8,47,1,0.693723,0.353833,0.659520,0.268715,0.026690,0.144959,0.408040,0.009444,0.964872,0.976744,0.963061,0.928726,17.068529
yahoo-news,dst-pll,0.8,47,2,0.699616,0.352153,0.666018,0.263375,0.025700,0.131591,0.404338,0.007909,0.965639,1.000000,0.963839,1.000000,18.198758
yahoo-news,dst-pll,0.8,47,3,0.702142,0.340949,0.669536,0.257769,0.024767,0.135545,0.412081,0.008128,0.962287,1.000000,0.960321,1.000000,18.788449
yahoo-news,dst-pll,0.8,47,4,0.699396,0.337873,0.665715,0.249110,0.026139,0.138840,0.407523,0.006591,0.964425,1.000000,0.962600,1.000000,20.146031
yahoo-news,dst-pll,0.8,48,0,0.696688,0.338678,0.662352,0.253735,0.025152,0.184054,0.406777,0.009005,0.965708,0.975610,0.963981,0.932908,16.844234
yahoo-news,dst-pll,0.8,48,1,0.693393,0.341313,0.659122,0.257610,0.027020,0.191083,0.406832,0.009225,0.965173,0.976190,0.963384,0.919177,17.076087
yahoo-news,dst-pll,0.8,48,2,0.698133,0.341169,0.664341,0.253936,0.025755,0.173330,0.402965,0.007909,0.966067,1.000000,0.964294,1.000000,18.432893
yahoo-news,dst-pll,0.8,48,3,0.700494,0.330185,0.667613,0.248806,0.022570,0.181019,0.410599,0.007689,0.962953,1.000000,0.961023,1.000000,18.986784
yahoo-news,dst-pll,0.8,48,4,0.699725,0.328427,0.666140,0.241801,0.025261,0.180580,0.406480,0.005931,0.964874,1.000000,0.963073,1.000000,20.180020
yahoo-news,dst-pll,0.8,49,0,0.695261,0.327916,0.660747,0.245658,0.026470,0.228860,0.406118,0.008566,0.965923,0.974359,0.964207,0.925636,17.355040
yahoo-news,dst-pll,0.8,49,1,0.692625,0.329233,0.658231,0.248262,0.026690,0.237646,0.406063,0.009005,0.965377,0.975610,0.963602,0.918911,17.314963
yahoo-news,dst-pll,0.8,49,2,0.697639,0.326889,0.663766,0.241807,0.026359,0.218366,0.401757,0.006810,0.966922,1.000000,0.965196,1.000000,18.423626
yahoo-news,dst-pll,0.8,49,3,0.701263,0.316784,0.668610,0.237477,0.022295,0.224736,0.408731,0.007030,0.964262,1.000000,0.962398,1.000000,19.145555
yahoo-news,dst-pll,0.8,49,4,0.698572,0.319200,0.664782,0.235246,0.024547,0.223418,0.405546,0.005272,0.964794,1.000000,0.962993,1.000000,20.250688
yahoo-news,dst-pll,0.8,5,0,0.729749,0.419723,0.697715,0.368144,0.161733,0.235888,0.557526,0.161432,0.885146,0.919728,0.878923,0.912119,11.266293
yahoo-news,dst-pll,0.8,5,1,0.728815,0.417747,0.696710,0.365659,0.165962,0.239403,0.554122,0.168900,0.885629,0.916775,0.879415,0.909985,13.738974
yahoo-news,dst-pll,0.8,5,2,0.727897,0.423330,0.695480,0.371463,0.160406,0.237039,0.556727,0.164763,0.880154,0.922667,0.873393,0.915862,14.559217
yahoo-news,dst-pll,0.8,5,3,0.728885,0.417179,0.696589,0.367857,0.157002,0.243190,0.555848,0.156195,0.887473,0.918425,0.881435,0.911784,15.023933
yahoo-news,dst-pll,0.8,5,4,0.729654,0.418058,0.697642,0.365382,0.155903,0.240334,0.560461,0.157733,0.885460,0.913649,0.879145,0.906093,15.562081
yahoo-news,dst-pll,0.8,50,0,0.695700,0.311004,0.661351,0.230925,0.025427,0.274325,0.405184,0.007907,0.966251,0.972222,0.964554,0.915931,17.460695
yahoo-news,dst-pll,0.8,50,1,0.692405,0.312980,0.658074,0.235142,0.026910,0.291237,0.405349,0.008785,0.965858,0.975000,0.964107,0.918630,17.444619
yahoo-news,dst-pll,0.8,50,2,0.697364,0.315246,0.663413,0.233043,0.026579,0.264279,0.400604,0.005712,0.967512,1.000000,0.965820,1.000000,18.585923
yahoo-news,dst-pll,0.8,50,3,0.698572,0.303383,0.665442,0.226858,0.022076,0.270211,0.407688,0.006591,0.964574,1.000000,0.962730,1.000000,19.262401
yahoo-news,dst-pll,0.8,50,4,0.697858,0.303383,0.664164,0.221369,0.023174,0.269112,0.404448,0.005053,0.965377,1.000000,0.963608,1.000000,20.395420
yahoo-news,dst-pll,0.8,51,0,0.696194,0.293653,0.661993,0.216259,0.024274,0.322205,0.404251,0.007468,0.966581,0.970588,0.964901,0.903257,17.624121
yahoo-news,dst-pll,0.8,51,1,0.690098,0.303316,0.655472,0.229448,0.027239,0.335603,0.404306,0.007687,0.965906,0.971429,0.964160,0.916939,17.535527
yahoo-news,dst-pll,0.8,51,2,0.695497,0.301845,0.661300,0.223101,0.026085,0.309534,0.399616,0.005712,0.967706,1.000000,0.966024,1.000000,18.649852
yahoo-news,dst-pll,0.8,51,3,0.698462,0.289323,0.665291,0.215486,0.023009,0.313489,0.406260,0.006151,0.964991,1.000000,0.963172,1.000000,19.486077
yahoo-news,dst-pll,0.8,51,4,0.697474,0.289323,0.663804,0.209717,0.023009,0.309754,0.403020,0.005053,0.965663,1.000000,0.963915,1.000000,20.510345
yahoo-news,dst-pll,0.8,52,0,0.695810,0.277400,0.661563,0.203933,0.023450,0.370305,0.403372,0.006369,0.967461,0.965517,0.965825,0.856505,17.737465
yahoo-news,dst-pll,0.8,52,1,0.691526,0.290358,0.657203,0.220544,0.025043,0.381726,0.402878,0.007248,0.966330,0.969697,0.964613,0.902840,17.644935
yahoo-news,dst-pll,0.8,52,2,0.695936,0.286248,0.661835,0.211587,0.025645,0.359842,0.398572,0.005272,0.968311,1.000000,0.966659,1.000000,18.856004
yahoo-news,dst-pll,0.8,52,3,0.698682,0.274385,0.665629,0.204573,0.022625,0.364895,0.404778,0.005492,0.965812,1.000000,0.964040,1.000000,19.824882
yahoo-news,dst-pll,0.8,52,4,0.696595,0.277241,0.662837,0.201964,0.022790,0.356327,0.401922,0.004613,0.966116,1.000000,0.964393,1.000000,20.497745
yahoo-news,dst-pll,0.8,53,0,0.695810,0.266418,0.661530,0.197121,0.022297,0.410938,0.402219,0.005711,0.967504,0.961538,0.965872,0.700000,17.800540
yahoo-news,dst-pll,0.8,53,1,0.690922,0.276082,0.656612,0.210821,0.024878,0.428069,0.401615,0.007028,0.966498,0.968750,0.964795,0.902320,17.734298
yahoo-news,dst-pll,0.8,53,2,0.697199,0.268453,0.663265,0.198378,0.025316,0.412346,0.397309,0.005272,0.968763,1.000000,0.967139,1.000000,18.892064
yahoo-news,dst-pll,0.8,53,3,0.696595,0.256810,0.663220,0.190611,0.021582,0.412786,0.403460,0.004613,0.965973,1.000000,0.964212,1.000000,19.846887
yahoo-news,dst-pll,0.8,53,4,0.697364,0.260764,0.663813,0.190020,0.022241,0.404657,0.401153,0.003515,0.966598,1.000000,0.964902,1.000000,20.649388
yahoo-news,dst-pll,0.8,54,0,0.697512,0.246870,0.663498,0.182990,0.022132,0.466066,0.400956,0.005491,0.968087,0.960000,0.966483,0.699702,17.982598
yahoo-news,dst-pll,0.8,54,1,0.692185,0.259829,0.658116,0.199487,0.023066,0.476170,0.400022,0.006369,0.967188,0.965517,0.965526,0.862163,17.833157
yahoo-news,dst-pll,0.8,54,2,0.695442,0.251757,0.661282,0.187565,0.024217,0.465290,0.396046,0.005272,0.968941,1.000000,0.967330,1.000000,19.030163
yahoo-news,dst-pll,0.8,54,3,0.697090,0.242750,0.663956,0.181558,0.020758,0.463313,0.402361,0.004394,0.966153,1.000000,0.964406,1.000000,20.092789
yahoo-news,dst-pll,0.8,54,4,0.696925,0.246705,0.663316,0.181317,0.022460,0.456722,0.400384,0.003295,0.966808,1.000000,0.965121,1.000000,20.643893
yahoo-news,dst-pll,0.8,55,0,0.695425,0.235010,0.661142,0.176779,0.022736,0.512629,0.399638,0.005271,0.968394,0.958333,0.966809,0.699379,18.080407
yahoo-news,dst-pll,0.8,55,1,0.691856,0.244454,0.657801,0.188342,0.021473,0.516363,0.399253,0.005711,0.967400,1.000000,0.965752,1.000000,17.932576
yahoo-news,dst-pll,0.8,55,2,0.694618,0.238357,0.660342,0.179035,0.024272,0.507909,0.395881,0.004613,0.968789,1.000000,0.967170,1.000000,19.150014
yahoo-news,dst-pll,0.8,55,3,0.696980,0.235281,0.663769,0.178832,0.021032,0.503295,0.401538,0.004394,0.966220,1.000000,0.964480,1.000000,20.273754
yahoo-news,dst-pll,0.8,55,4,0.696870,0.230228,0.663288,0.169489,0.021527,0.503076,0.399561,0.003295,0.967015,1.000000,0.965341,1.000000,20.808568
yahoo-news,dst-pll,0.8,56,0,0.694876,0.222930,0.660500,0.168607,0.022077,0.548649,0.399088,0.005271,0.968901,0.958333,0.967343,0.699379,18.334049
yahoo-news,dst-pll,0.8,56,1,0.691142,0.226444,0.656958,0.174726,0.022516,0.557215,0.398265,0.004832,0.967733,1.000000,0.966106,1.000000,18.151163
yahoo-news,dst-pll,0.8,56,2,0.694618,0.224517,0.660538,0.169930,0.022405,0.548989,0.394673,0.004613,0.969250,1.000000,0.967656,1.000000,19.313498
yahoo-news,dst-pll,0.8,56,3,0.695167,0.220123,0.661744,0.168157,0.020483,0.545694,0.400384,0.004174,0.966808,1.000000,0.965101,1.000000,20.327101
yahoo-news,dst-pll,0.8,56,4,0.695717,0.219684,0.662042,0.163819,0.019605,0.541740,0.398792,0.003295,0.967227,1.000000,0.965566,1.000000,20.963592
yahoo-news,dst-pll,0.8,57,0,0.693997,0.207116,0.659526,0.158064,0.021363,0.590819,0.398265,0.004832,0.969526,0.954545,0.967998,0.698638,18.389395
yahoo-news,dst-pll,0.8,57,1,0.690922,0.212387,0.656812,0.164857,0.020869,0.594114,0.397496,0.004612,0.967809,1.000000,0.966189,1.000000,18.197407
yahoo-news,dst-pll,0.8,57,2,0.693795,0.215290,0.659554,0.165588,0.022680,0.586336,0.393959,0.003954,0.969891,1.000000,0.968333,1.000000,19.351610
yahoo-news,dst-pll,0.8,57,3,0.695387,0.204965,0.662049,0.157434,0.020154,0.586555,0.399451,0.004174,0.967693,1.000000,0.966030,1.000000,20.643356
yahoo-news,dst-pll,0.8,57,4,0.694948,0.210896,0.661160,0.159478,0.020648,0.575571,0.397748,0.003076,0.967555,1.000000,0.965909,1.000000,21.098073
yahoo-news,dst-pll,0.8,58,0,0.693833,0.195476,0.659311,0.151510,0.021747,0.630134,0.397880,0.004612,0.969496,1.000000,0.967967,1.000000,18.518693
yahoo-news,dst-pll,0.8,58,1,0.690098,0.201625,0.655917,0.158733,0.020869,0.628377,0.396452,0.004612,0.967863,1.000000,0.966251,1.000000,18.490186
yahoo-news,dst-pll,0.8,58,2,0.694069,0.204745,0.659888,0.159626,0.022790,0.622144,0.392696,0.003735,0.969934,1.000000,0.968384,1.000000,19.480249
yahoo-news,dst-pll,0.8,58,3,0.694893,0.195299,0.661451,0.151914,0.019824,0.619947,0.398188,0.004394,0.968418,1.000000,0.966794,1.000000,20.832541
yahoo-news,dst-pll,0.8,58,4,0.693191,0.197496,0.659139,0.150689,0.021032,0.613137,0.396540,0.003076,0.967733,1.000000,0.966103,1.000000,21.247596
yahoo-news,dst-pll,0.8,59,0,0.692899,0.182956,0.658307,0.144064,0.022297,0.668351,0.396947,0.004612,0.969701,1.000000,0.968183,1.000000,18.648965
yahoo-news,dst-pll,0.8,59,1,0.689549,0.186031,0.655347,0.147175,0.020265,0.661761,0.395683,0.003953,0.967939,1.000000,0.966333,1.000000,18.489822
yahoo-news,dst-pll,0.8,59,2,0.693245,0.191564,0.658984,0.151146,0.021801,0.657733,0.392367,0.003735,0.970329,1.000000,0.968799,1.000000,19.584285
yahoo-news,dst-pll,0.8,59,3,0.693465,0.182337,0.659900,0.143143,0.019385,0.656854,0.396760,0.004394,0.968858,1.000000,0.967267,1.000000,21.048095
yahoo-news,dst-pll,0.8,59,4,0.694344,0.186951,0.660615,0.144671,0.021856,0.647847,0.395936,0.002856,0.967684,1.000000,0.966055,1.000000,21.431035
yahoo-news,dst-pll,0.8,6,0,0.729420,0.430705,0.697261,0.373564,0.140480,0.177905,0.575924,0.136613,0.875656,0.932476,0.868261,0.924933,11.234415
yahoo-news,dst-pll,0.8,6,1,0.730353,0.430485,0.698464,0.373634,0.142018,0.182078,0.571091,0.146277,0.879411,0.947447,0.872193,0.941900,13.797951
yahoo-news,dst-pll,0.8,6,2,0.727952,0.436951,0.695526,0.380237,0.137672,0.172012,0.571115,0.144552,0.873269,0.946809,0.865765,0.941345,14.679460
yahoo-news,dst-pll,0.8,6,3,0.728226,0.422671,0.695803,0.367274,0.137068,0.178603,0.573861,0.132909,0.877321,0.948760,0.870353,0.943382,15.224651
yahoo-news,dst-pll,0.8,6,4,0.732400,0.425088,0.700743,0.366304,0.138660,0.183656,0.577430,0.135105,0.877889,0.930081,0.870606,0.922756,15.682284
yahoo-news,dst-pll,0.8,60,0,0.691966,0.173732,0.657305,0.138212,0.021693,0.693828,0.396288,0.004612,0.969928,1.000000,0.968424,1.000000,18.774616
yahoo-news,dst-pll,0.8,60,1,0.688890,0.175269,0.654642,0.140396,0.020375,0.692071,0.394970,0.003734,0.968576,1.000000,0.967008,1.000000,18.694605
yahoo-news,dst-pll,0.8,60,2,0.694014,0.182996,0.659914,0.145981,0.021636,0.682996,0.391653,0.003295,0.970695,1.000000,0.969189,1.000000,19.723569
yahoo-news,dst-pll,0.8,60,3,0.693685,0.172012,0.660118,0.136922,0.020044,0.688049,0.396046,0.004174,0.969218,1.000000,0.967648,1.000000,21.370173
yahoo-news,dst-pll,0.8,60,4,0.693245,0.175308,0.659273,0.136717,0.021252,0.676186,0.394893,0.002636,0.968155,1.000000,0.966554,1.000000,21.499043
yahoo-news,dst-pll,0.8,61,0,0.691856,0.166044,0.657244,0.134227,0.020484,0.721283,0.395683,0.004393,0.970160,1.000000,0.968668,1.000000,18.908544
yahoo-news,dst-pll,0.8,61,1,0.687188,0.166044,0.652713,0.134588,0.020484,0.717769,0.394091,0.003075,0.969482,1.000000,0.967956,1.000000,18.926743
yahoo-news,dst-pll,0.8,61,2,0.692202,0.171793,0.657832,0.138716,0.021636,0.712214,0.391104,0.003295,0.970654,1.000000,0.969149,1.000000,19.843353
yahoo-news,dst-pll,0.8,61,3,0.695332,0.163884,0.662075,0.132213,0.019660,0.714631,0.395442,0.004174,0.969588,1.000000,0.968040,1.000000,21.389858
yahoo-news,dst-pll,0.8,61,4,0.692422,0.165422,0.658333,0.129911,0.019989,0.700791,0.393904,0.002197,0.968493,1.000000,0.966912,1.000000,21.722343
yahoo-news,dst-pll,0.8,62,0,0.692295,0.158357,0.657735,0.129643,0.022407,0.743905,0.395244,0.004173,0.970265,1.000000,0.968783,1.000000,18.897198
yahoo-news,dst-pll,0.8,62,1,0.686693,0.153745,0.652155,0.125955,0.020320,0.745003,0.392992,0.003075,0.969816,1.000000,0.968310,1.000000,18.980213
yahoo-news,dst-pll,0.8,62,2,0.692202,0.163005,0.657971,0.133310,0.021362,0.737039,0.390390,0.002856,0.971023,1.000000,0.969535,1.000000,20.048079
yahoo-news,dst-pll,0.8,62,3,0.692696,0.153779,0.659063,0.125764,0.020758,0.741213,0.394673,0.003954,0.969946,1.000000,0.968418,0.000000,21.582553
yahoo-news,dst-pll,0.8,62,4,0.691104,0.156195,0.656819,0.123317,0.018946,0.721880,0.393191,0.001977,0.969134,1.000000,0.967587,1.000000,21.832558
yahoo-news,dst-pll,0.8,63,0,0.692075,0.150450,0.657566,0.123680,0.022626,0.760597,0.394475,0.003953,0.970625,1.000000,0.969163,1.000000,19.039835
yahoo-news,dst-pll,0.8,63,1,0.685485,0.144740,0.650754,0.119807,0.019770,0.766308,0.392224,0.003075,0.970316,1.000000,0.968840,1.000000,19.177702
yahoo-news,dst-pll,0.8,63,2,0.691269,0.155097,0.656859,0.127987,0.021417,0.757030,0.389951,0.002636,0.971131,1.000000,0.969649,1.000000,20.117600
yahoo-news,dst-pll,0.8,63,3,0.693685,0.147627,0.660235,0.122242,0.021472,0.760984,0.394014,0.003515,0.970174,1.000000,0.968660,0.000000,21.785095
yahoo-news,dst-pll,0.8,63,4,0.690610,0.145870,0.656292,0.115735,0.019055,0.743409,0.392641,0.001977,0.969510,1.000000,0.967984,1.000000,22.087765
yahoo-news,dst-pll,0.8,64,0,0.691416,0.142983,0.656831,0.118661,0.021967,0.778608,0.393706,0.003953,0.970986,1.000000,0.969542,1.000000,19.142087
yahoo-news,dst-pll,0.8,64,1,0.685760,0.138151,0.651168,0.115864,0.019166,0.785636,0.391290,0.003075,0.970947,1.000000,0.969502,1.000000,19.372671
yahoo-news,dst-pll,0.8,64,2,0.691763,0.147408,0.657437,0.122529,0.020758,0.773286,0.389292,0.002197,0.971364,1.000000,0.969897,0.000000,20.328220
yahoo-news,dst-pll,0.8,64,3,0.693520,0.136204,0.660082,0.112670,0.021032,0.779657,0.393245,0.003515,0.970395,1.000000,0.968895,0.000000,21.884487
yahoo-news,dst-pll,0.8,64,4,0.689072,0.144112,0.654708,0.117710,0.019110,0.767135,0.391982,0.001538,0.969739,1.000000,0.968228,1.000000,22.289529
yahoo-news,dst-pll,0.8,65,0,0.691197,0.136394,0.656572,0.114318,0.021747,0.794202,0.393322,0.003953,0.971377,1.000000,0.969953,1.000000,18.969511
yahoo-news,dst-pll,0.8,65,1,0.685430,0.135295,0.650776,0.115074,0.019661,0.799473,0.390466,0.003075,0.971730,1.000000,0.970324,1.000000,19.572301
yahoo-news,dst-pll,0.8,65,2,0.690939,0.143673,0.656541,0.121288,0.020044,0.788225,0.388413,0.002197,0.971723,1.000000,0.970279,0.000000,20.343895
yahoo-news,dst-pll,0.8,65,3,0.691928,0.132909,0.658317,0.111525,0.020593,0.795035,0.392367,0.003515,0.971169,1.000000,0.969705,0.000000,22.094093
yahoo-news,dst-pll,0.8,65,4,0.689566,0.134007,0.655292,0.110626,0.018396,0.789543,0.391378,0.001538,0.969833,1.000000,0.968331,1.000000,22.455634
yahoo-news,dst-pll,0.8,66,0,0.690263,0.133758,0.655609,0.114330,0.021693,0.810674,0.392608,0.003953,0.971465,1.000000,0.970047,1.000000,19.023034
yahoo-news,dst-pll,0.8,66,1,0.685925,0.127389,0.651333,0.108763,0.020375,0.813310,0.389917,0.002855,0.971690,1.000000,0.970283,1.000000,19.675559
yahoo-news,dst-pll,0.8,66,2,0.689511,0.134666,0.654838,0.114918,0.020319,0.808436,0.387974,0.002197,0.971550,1.000000,0.970098,0.000000,20.471238
yahoo-news,dst-pll,0.8,66,3,0.691818,0.122583,0.658210,0.103218,0.019385,0.811072,0.391598,0.003295,0.971393,1.000000,0.969942,0.000000,22.267299
yahoo-news,dst-pll,0.8,66,4,0.688688,0.128076,0.654314,0.106825,0.019001,0.806019,0.390610,0.001538,0.970477,1.000000,0.969007,1.000000,22.642363
yahoo-news,dst-pll,0.8,67,0,0.688945,0.125412,0.654073,0.107548,0.021747,0.823193,0.391949,0.003295,0.971837,1.000000,0.970440,0.000000,19.138484
yahoo-news,dst-pll,0.8,67,1,0.687133,0.122776,0.652793,0.105556,0.019276,0.825170,0.389203,0.002855,0.971779,1.000000,0.970378,1.000000,19.832928
yahoo-news,dst-pll,0.8,67,2,0.689896,0.128735,0.655404,0.111075,0.020483,0.823594,0.387260,0.001977,0.971356,1.000000,0.969899,0.000000,20.574623
yahoo-news,dst-pll,0.8,67,3,0.692586,0.117970,0.659101,0.100604,0.019934,0.825791,0.390829,0.003295,0.971758,1.000000,0.970327,0.000000,22.387423
yahoo-news,dst-pll,0.8,67,4,0.688358,0.122364,0.654020,0.103190,0.019275,0.821178,0.390005,0.001538,0.970853,1.000000,0.969406,1.000000,22.826819
yahoo-news,dst-pll,0.8,68,0,0.689604,0.118164,0.654884,0.102034,0.020100,0.837689,0.391345,0.003295,0.971793,1.000000,0.970396,0.000000,19.278751
yahoo-news,dst-pll,0.8,68,1,0.685650,0.115748,0.651130,0.099997,0.019221,0.838348,0.388489,0.002416,0.972152,1.000000,0.970771,1.000000,19.920389
yahoo-news,dst-pll,0.8,68,2,0.689347,0.120606,0.654776,0.103977,0.020483,0.835018,0.386546,0.001757,0.971445,1.000000,0.969996,0.000000,20.692891
yahoo-news,dst-pll,0.8,68,3,0.690664,0.112039,0.656930,0.096437,0.019001,0.840070,0.390390,0.003076,0.972148,1.000000,0.970736,0.000000,22.474854
yahoo-news,dst-pll,0.8,68,4,0.687864,0.115993,0.653394,0.099394,0.018506,0.837873,0.389017,0.001538,0.971485,1.000000,0.970071,1.000000,22.883385
yahoo-news,dst-pll,0.8,69,0,0.689329,0.115309,0.654546,0.100345,0.019880,0.846255,0.390631,0.003295,0.972164,1.000000,0.970788,0.000000,19.288135
yahoo-news,dst-pll,0.8,69,1,0.685760,0.112893,0.651195,0.098732,0.019331,0.849110,0.387885,0.002416,0.972391,1.000000,0.971024,1.000000,20.069187
yahoo-news,dst-pll,0.8,69,2,0.688688,0.118409,0.653958,0.103184,0.019275,0.844464,0.386052,0.001757,0.971408,1.000000,0.969961,0.000000,20.741820
yahoo-news,dst-pll,0.8,69,3,0.690884,0.106107,0.657349,0.091799,0.018561,0.851494,0.389401,0.003076,0.972218,1.000000,0.970815,0.000000,22.572931
yahoo-news,dst-pll,0.8,69,4,0.688083,0.111160,0.653629,0.095990,0.018891,0.849077,0.388358,0.001538,0.971861,1.000000,0.970467,1.000000,23.224034
yahoo-news,dst-pll,0.8,7,0,0.727662,0.441687,0.695274,0.380857,0.124719,0.146497,0.581855,0.121678,0.874280,0.956679,0.866332,0.951028,11.149907
yahoo-news,dst-pll,0.8,7,1,0.726070,0.433341,0.693604,0.371535,0.129332,0.142324,0.579054,0.124753,0.874621,0.964789,0.866839,0.960177,13.845198
yahoo-news,dst-pll,0.8,7,2,0.725426,0.448155,0.692667,0.387565,0.123064,0.135325,0.576716,0.124780,0.870406,0.961268,0.862304,0.956112,14.767901
yahoo-news,dst-pll,0.8,7,3,0.730588,0.429042,0.698646,0.368804,0.122954,0.143234,0.580286,0.116213,0.874610,0.958412,0.866966,0.953236,15.348958
yahoo-news,dst-pll,0.8,7,4,0.730697,0.425527,0.698810,0.361714,0.124217,0.151142,0.582043,0.113796,0.876026,0.955598,0.868323,0.949455,15.982984
yahoo-news,dst-pll,0.8,70,0,0.689165,0.112453,0.654370,0.099114,0.020429,0.857896,0.390137,0.003295,0.972269,1.000000,0.970899,0.000000,19.425862
yahoo-news,dst-pll,0.8,70,1,0.685320,0.107402,0.650663,0.094105,0.019496,0.857676,0.387281,0.002196,0.972490,1.000000,0.971130,1.000000,20.149847
yahoo-news,dst-pll,0.8,70,2,0.688303,0.111380,0.653538,0.096938,0.018232,0.853691,0.384898,0.001757,0.971608,1.000000,0.970177,0.000000,20.944608
yahoo-news,dst-pll,0.8,70,3,0.690170,0.103471,0.656587,0.090393,0.017298,0.860940,0.388852,0.002856,0.972603,1.000000,0.971219,0.000000,22.579199
yahoo-news,dst-pll,0.8,70,4,0.687370,0.107865,0.652831,0.094030,0.018122,0.858743,0.387479,0.001538,0.972364,1.000000,0.970998,1.000000,23.376113
yahoo-news,dst-pll,0.8,71,0,0.689384,0.106743,0.654689,0.094446,0.020155,0.867779,0.389313,0.003295,0.972916,1.000000,0.971579,0.000000,19.585766
yahoo-news,dst-pll,0.8,71,1,0.684771,0.103229,0.650149,0.091295,0.018068,0.867999,0.386952,0.001757,0.972750,1.000000,0.971404,0.000000,20.249483
yahoo-news,dst-pll,0.8,71,2,0.688578,0.108304,0.653961,0.095281,0.018781,0.863576,0.384294,0.001318,0.971849,1.000000,0.970430,0.000000,21.045375
yahoo-news,dst-pll,0.8,71,3,0.690280,0.098418,0.656796,0.086673,0.017188,0.871485,0.388248,0.002856,0.972702,1.000000,0.971324,0.000000,22.669165
yahoo-news,dst-pll,0.8,71,4,0.686601,0.101274,0.651940,0.088867,0.018122,0.869508,0.386985,0.001318,0.972471,1.000000,0.971111,1.000000,23.538860
yahoo-news,dst-pll,0.8,72,0,0.687297,0.103668,0.652328,0.092730,0.020869,0.876345,0.388709,0.002855,0.972874,1.000000,0.971539,0.000000,19.743702
